PlantID	fullname	batch_long	batch	species	location	Latitude	Longitude	Altitude	Pool	fullname_v3.5
Z0191	2x-N708-73_Am_Pla_z0191	2x-N708-73	2x	Am	Pla	42.3232204	2.076536727	1199.119	core	2x-N708-73_Am_Pla_z0191_v3.5
Z0219	2x-N708-74_Am_Pla_z0219	2x-N708-74	2x	Am	Pla	42.32273657	2.074205092	1197.41	core	2x-N708-74_Am_Pla_z0219_v3.5
Z0403	2x-N708-75_Am_Pla_z0403	2x-N708-75	2x	Am	Pla	42.32148507	2.070990417	1204.555	core	2x-N708-75_Am_Pla_z0403_v3.5
Z0455	2x-N708-76_Am_Pla_z0455	2x-N708-76	2x	Am	Pla	42.32226594	2.073015024	1201.381	core	2x-N708-76_Am_Pla_z0455_v3.5
Z0464	2x-N708-77_Am_Pla_z0464	2x-N708-77	2x	Am	Pla	42.32216104	2.072732163	1198.927	core	2x-N708-77_Am_Pla_z0464_v3.5
Z0466	2x-N708-78_Am_Pla_z0466	2x-N708-78	2x	Am	Pla	42.32211741	2.072698675	1207.657	core	2x-N708-78_Am_Pla_z0466_v3.5
Z0474	2x-N708-79_Am_Pla_z0474	2x-N708-79	2x	Am	Pla	42.32213438	2.072686661	1205.692	core	2x-N708-79_Am_Pla_z0474_v3.5
PA0341	2x-N708-8_Am_Pla_pa0341	2x-N708-8	2x	Am	Pla	42.3218472	2.072148684	1200.071	core	2x-N708-8_Am_Pla_pa0341_v3.5
Z0491	2x-N708-80_Am_Pla_z0491	2x-N708-80	2x	Am	Pla	42.32325306	2.076656695	1189.538	core	2x-N708-80_Am_Pla_z0491_v3.5
Z0511	2x-N708-81_Am_Pla_z0511	2x-N708-81	2x	Am	Pla	42.32342316	2.07766251	1204.339	core	2x-N708-81_Am_Pla_z0511_v3.5
Z0572	2x-N708-82_Am_Pla_z0572	2x-N708-82	2x	Am	Pla	42.32190252	2.072225456	1202.398	core	2x-N708-82_Am_Pla_z0572_v3.5
Z0573	2x-N708-83_Am_Pla_z0573	2x-N708-83	2x	Am	Pla	42.32369929	2.080273752	1186.867	core	2x-N708-83_Am_Pla_z0573_v3.5
Z0576	2x-N708-84_Am_Pla_z0576	2x-N708-84	2x	Am	Pla	42.32380635	2.081294502	1185.75	core	2x-N708-84_Am_Pla_z0576_v3.5
Z0715	2x-N708-85_Am_Pla_z0715	2x-N708-85	2x	Am	Pla	42.32368658	2.080188448	1200.941	core	2x-N708-85_Am_Pla_z0715_v3.5
Z1062	2x-N708-86_Am_Pla_z1062	2x-N708-86	2x	Am	Pla	42.32217985	2.072733725	1207.286	core	2x-N708-86_Am_Pla_z1062_v3.5
Z1066	2x-N708-87_Am_Pla_z1066	2x-N708-87	2x	Am	Pla	42.3215242	2.071964566	1255.032	core	2x-N708-87_Am_Pla_z1066_v3.5
Z1066	2x-N708-87_Am_Pla_z1066	2x-N708-87	2x	Am	Pla	42.32189399	2.072336092	1204.811333	core	2x-N708-87_Am_Pla_z1066_v3.5
Z1071	2x-N708-88_Am_Pla_z1071	2x-N708-88	2x	Am	Pla	42.32217083	2.072767015	1209.435	core	2x-N708-88_Am_Pla_z1071_v3.5
Z1079	2x-N708-89_Am_Pla_z1079	2x-N708-89	2x	Am	Pla	42.32208116	2.072641726	1216.0845	core	2x-N708-89_Am_Pla_z1079_v3.5
PA0343	2x-N708-9_Am_Pla_pa0343	2x-N708-9	2x	Am	Pla	42.32263173	2.073950049	1196.066333	core	2x-N708-9_Am_Pla_pa0343_v3.5
Z1259	2x-N708-90_Am_Pla_z1259	2x-N708-90	2x	Am	Pla	42.32263349	2.074151198	1221.077	core	2x-N708-90_Am_Pla_z1259_v3.5
Z1621	2x-N708-91_Am_Pla_z1621	2x-N708-91	2x	Am	Pla	42.32279442	2.074702156	1210.451	core	2x-N708-91_Am_Pla_z1621_v3.5
Z1765	2x-N708-92_Am_Pla_z1765	2x-N708-92	2x	Am	Pla	42.32367685	2.080514533	1194.87	core	2x-N708-92_Am_Pla_z1765_v3.5
Z2100	2x-N708-93_Am_Pla_z2100	2x-N708-93	2x	Am	Pla	42.32220035	2.07290315	1210.388	core	2x-N708-93_Am_Pla_z2100_v3.5
Z2108	2x-N708-94_Am_Pla_z2108	2x-N708-94	2x	Am	Pla	42.32182373	2.072022821	1207.653	core	2x-N708-94_Am_Pla_z2108_v3.5
Z2983	2x-N708-95_Am_Pla_z2983	2x-N708-95	2x	Am	Pla	42.32293549	2.075558359	1193.066	core	2x-N708-95_Am_Pla_z2983_v3.5
Z4584	2x-N708-96_Am_Pla_z4584	2x-N708-96	2x	Am	Pla	42.32274991	2.074128004	1201.893	core	2x-N708-96_Am_Pla_z4584_v3.5
PA1282	2x-N709-1_Am_Pla_pa1282	2x-N709-1	2x	Am	Pla	42.32287491	2.075551131	1191.304333	core	2x-N709-1_Am_Pla_pa1282_v3.5
PA2386	2x-N709-10_Am_Pla_pa2386	2x-N709-10	2x	Am	Pla	42.3235454	2.077399437	1187.636	core	2x-N709-10_Am_Pla_pa2386_v3.5
PA2389	2x-N709-11_Am_Pla_pa2389	2x-N709-11	2x	Am	Pla	42.32287999	2.075454994	1193.804	core	2x-N709-11_Am_Pla_pa2389_v3.5
PA2393	2x-N709-12_Am_Pla_pa2393	2x-N709-12	2x	Am	Pla	42.32324496	2.076706403	1196.254	core	2x-N709-12_Am_Pla_pa2393_v3.5
PA2395	2x-N709-13_Am_Pla_pa2395	2x-N709-13	2x	Am	Pla	NA	NA	NA	NA	2x-N709-13_Am_Pla_pa2395_v3.5
PA2399	2x-N709-14_Am_Pla_pa2399	2x-N709-14	2x	Am	Pla	42.32317616	2.076434238	1194.212	core	2x-N709-14_Am_Pla_pa2399_v3.5
PA2400	2x-N709-15_Am_Pla_pa2400	2x-N709-15	2x	Am	Pla	42.32324071	2.076728785	1199.461	core	2x-N709-15_Am_Pla_pa2400_v3.5
PA2417	2x-N709-16_Am_Pla_pa2417	2x-N709-16	2x	Am	Pla	42.32352977	2.078411349	1184.705	core	2x-N709-16_Am_Pla_pa2417_v3.5
PA2468	2x-N709-17_Am_Pla_pa2468	2x-N709-17	2x	Am	Pla	42.32200352	2.072535325	1208.69575	core	2x-N709-17_Am_Pla_pa2468_v3.5
PA2472	2x-N709-18_Am_Pla_pa2472	2x-N709-18	2x	Am	Pla	NA	NA	NA	NA	2x-N709-18_Am_Pla_pa2472_v3.5
PA2477	2x-N709-19_Am_Pla_pa2477	2x-N709-19	2x	Am	Pla	42.32213691	2.072647658	1202.645333	core	2x-N709-19_Am_Pla_pa2477_v3.5
PA1854	2x-N709-2_Am_Pla_pa1854	2x-N709-2	2x	Am	Pla	42.32344972	2.077741816	1187.908	core	2x-N709-2_Am_Pla_pa1854_v3.5
PA2478	2x-N709-20_Am_Pla_pa2478	2x-N709-20	2x	Am	Pla	42.32208165	2.07267513	1201.124333	core	2x-N709-20_Am_Pla_pa2478_v3.5
PA2483	2x-N709-21_Am_Pla_pa2483	2x-N709-21	2x	Am	Pla	42.32220293	2.072780195	1204.092667	core	2x-N709-21_Am_Pla_pa2483_v3.5
PA2484	2x-N709-22_Am_Pla_pa2484	2x-N709-22	2x	Am	Pla	42.32232956	2.073215216	1204.692333	core	2x-N709-22_Am_Pla_pa2484_v3.5
PA2485	2x-N709-23_Am_Pla_pa2485	2x-N709-23	2x	Am	Pla	42.32223086	2.072852351	1200.207	core	2x-N709-23_Am_Pla_pa2485_v3.5
PA2486	2x-N709-24_Am_Pla_pa2486	2x-N709-24	2x	Am	Pla	42.3222006	2.072760392	1200.686	core	2x-N709-24_Am_Pla_pa2486_v3.5
PA2495	2x-N709-25_Am_Pla_pa2495	2x-N709-25	2x	Am	Pla	42.32268762	2.074058552	1196.14	core	2x-N709-25_Am_Pla_pa2495_v3.5
PA2499	2x-N709-26_Am_Pla_pa2499	2x-N709-26	2x	Am	Pla	42.32241478	2.073311128	1197.120667	core	2x-N709-26_Am_Pla_pa2499_v3.5
PA2514	2x-N709-27_Am_Pla_pa2514	2x-N709-27	2x	Am	Pla	42.32290002	2.075427472	1194.627	core	2x-N709-27_Am_Pla_pa2514_v3.5
PA2520	2x-N709-28_Am_Pla_pa2520	2x-N709-28	2x	Am	Pla	42.32285716	2.075091065	1200.24	core	2x-N709-28_Am_Pla_pa2520_v3.5
PA2530	2x-N709-29_Am_Pla_pa2530	2x-N709-29	2x	Am	Pla	42.32161491	2.070709785	1200.305667	core	2x-N709-29_Am_Pla_pa2530_v3.5
PA1858	2x-N709-3_Am_Pla_pa1858	2x-N709-3	2x	Am	Pla	42.32320116	2.076544583	1199.843	core	2x-N709-3_Am_Pla_pa1858_v3.5
PB0292B	2x-N709-30_Am_Pla_pb0292b	2x-N709-30	2x	Am	Pla	NA	NA	NA	NA	2x-N709-30_Am_Pla_pb0292b_v3.5
PB0296B	2x-N709-31_Am_Pla_pb0296b	2x-N709-31	2x	Am	Pla	NA	NA	NA	NA	2x-N709-31_Am_Pla_pb0296b_v3.5
PB0810	2x-N709-32_Am_Pla_pb0810	2x-N709-32	2x	Am	Pla	42.32192741	2.08876648	1200.43	MF2	2x-N709-32_Am_Pla_pb0810_v3.5
PB0836	2x-N709-33_Am_Pla_pb0836	2x-N709-33	2x	Am	Pla	42.32203658	2.088543059	1198.539	MF2	2x-N709-33_Am_Pla_pb0836_v3.5
PB0854	2x-N709-34_Am_Pla_pb0854	2x-N709-34	2x	Am	Pla	42.32197903	2.088856628	1207.672	MF2	2x-N709-34_Am_Pla_pb0854_v3.5
PB0860	2x-N709-35_Am_Pla_pb0860	2x-N709-35	2x	Am	Pla	42.3220043	2.088854029	1216.187	MF2	2x-N709-35_Am_Pla_pb0860_v3.5
PB0861	2x-N709-36_Am_Pla_pb0861	2x-N709-36	2x	Am	Pla	42.32197642	2.088830052	1206.207	MF2	2x-N709-36_Am_Pla_pb0861_v3.5
PB0866	2x-N709-37_Am_Pla_pb0866	2x-N709-37	2x	Am	Pla	42.32199236	2.088826588	1202.849	MF2	2x-N709-37_Am_Pla_pb0866_v3.5
PB0868	2x-N709-38_Am_Pla_pb0868	2x-N709-38	2x	Am	Pla	42.32199285	2.088840639	1198.246	MF2	2x-N709-38_Am_Pla_pb0868_v3.5
PB0869	2x-N709-39_Am_Pla_pb0869	2x-N709-39	2x	Am	Pla	42.3219662	2.08884629	1198.82	MF2	2x-N709-39_Am_Pla_pb0869_v3.5
PA1896	2x-N709-4_Am_Pla_pa1896	2x-N709-4	2x	Am	Pla	42.32369935	2.079928631	1192.790333	core	2x-N709-4_Am_Pla_pa1896_v3.5
PB0871	2x-N709-40_Am_Pla_pb0871	2x-N709-40	2x	Am	Pla	42.32194436	2.088690934	1204.187	MF2	2x-N709-40_Am_Pla_pb0871_v3.5
PB0873	2x-N709-41_Am_Pla_pb0873	2x-N709-41	2x	Am	Pla	42.3219606	2.088826354	1198.444	MF2	2x-N709-41_Am_Pla_pb0873_v3.5
PB0881	2x-N709-42_Am_Pla_pb0881	2x-N709-42	2x	Am	Pla	42.32197483	2.088857886	1199.988	MF2	2x-N709-42_Am_Pla_pb0881_v3.5
PB0894	2x-N709-43_Am_Pla_pb0894	2x-N709-43	2x	Am	Pla	42.3219816	2.08885237	1205.953	MF2	2x-N709-43_Am_Pla_pb0894_v3.5
PB0934	2x-N709-44_Am_Pla_pb0934	2x-N709-44	2x	Am	Pla	42.3208168	2.095915345	1242.177	MF3	2x-N709-44_Am_Pla_pb0934_v3.5
PB1000	2x-N709-45_Am_Pla_pb1000	2x-N709-45	2x	Am	Pla	42.32090347	2.096069209	1243.374	MF3	2x-N709-45_Am_Pla_pb1000_v3.5
PB1009	2x-N709-46_Am_Pla_pb1009	2x-N709-46	2x	Am	Pla	42.32192965	2.088711132	1198.744	MF2	2x-N709-46_Am_Pla_pb1009_v3.5
PB1014	2x-N709-47_Am_Pla_pb1014	2x-N709-47	2x	Am	Pla	42.32198206	2.088579346	1197.501	MF2	2x-N709-47_Am_Pla_pb1014_v3.5
PB1046	2x-N709-48_Am_Pla_pb1046	2x-N709-48	2x	Am	Pla	42.32089528	2.095848073	1242.141	MF3	2x-N709-48_Am_Pla_pb1046_v3.5
PB1047	2x-N709-49_Am_Pla_pb1047	2x-N709-49	2x	Am	Pla	42.32089602	2.095960212	1242.685	MF3	2x-N709-49_Am_Pla_pb1047_v3.5
PA1904	2x-N709-5_Am_Pla_pa1904	2x-N709-5	2x	Am	Pla	42.32367797	2.081057365	1206.933667	core	2x-N709-5_Am_Pla_pa1904_v3.5
PB1048	2x-N709-50_Am_Pla_pb1048	2x-N709-50	2x	Am	Pla	42.3209054	2.095844255	1239.318	MF3	2x-N709-50_Am_Pla_pb1048_v3.5
PB1053	2x-N709-51_Am_Pla_pb1053	2x-N709-51	2x	Am	Pla	42.32089134	2.096049316	1244.703	MF3	2x-N709-51_Am_Pla_pb1053_v3.5
PB1060	2x-N709-52_Am_Pla_pb1060	2x-N709-52	2x	Am	Pla	42.32089684	2.095843305	1239.984	MF3	2x-N709-52_Am_Pla_pb1060_v3.5
PB1188	2x-N709-53_Am_Pla_pb1188	2x-N709-53	2x	Am	Pla	42.32353231	2.084468485	1189.492	MF1	2x-N709-53_Am_Pla_pb1188_v3.5
PB1191	2x-N709-54_Am_Pla_pb1191	2x-N709-54	2x	Am	Pla	42.32352187	2.084472928	1191.118	MF1	2x-N709-54_Am_Pla_pb1191_v3.5
PB1192	2x-N709-55_Am_Pla_pb1192	2x-N709-55	2x	Am	Pla	42.32187218	2.088602724	1228.549	MF2	2x-N709-55_Am_Pla_pb1192_v3.5
PB1195	2x-N709-56_Am_Pla_pb1195	2x-N709-56	2x	Am	Pla	42.32186836	2.088599921	1228.549	MF2	2x-N709-56_Am_Pla_pb1195_v3.5
PB1469	2x-N709-57_Am_Pla_pb1469	2x-N709-57	2x	Am	Pla	42.32084807	2.096248169	1244.974	MF3	2x-N709-57_Am_Pla_pb1469_v3.5
PB1470	2x-N709-58_Am_Pla_pb1470	2x-N709-58	2x	Am	Pla	42.32088589	2.096312789	1255.644	MF3	2x-N709-58_Am_Pla_pb1470_v3.5
PB1512	2x-N709-59_Am_Pla_pb1512	2x-N709-59	2x	Am	Pla	42.3208795	2.096240036	1253.267	MF3	2x-N709-59_Am_Pla_pb1512_v3.5
PA1912	2x-N709-6_Am_Pla_pa1912	2x-N709-6	2x	Am	Pla	NA	NA	NA	NA	2x-N709-6_Am_Pla_pa1912_v3.5
PB1522	2x-N709-60_Am_Pla_pb1522	2x-N709-60	2x	Am	Pla	42.32089247	2.095950574	1245.275	MF3	2x-N709-60_Am_Pla_pb1522_v3.5
PB1561	2x-N709-61_Am_Pla_pb1561	2x-N709-61	2x	Am	Pla	42.32085742	2.095997566	1236.616	MF3	2x-N709-61_Am_Pla_pb1561_v3.5
PB1569	2x-N709-62_Am_Pla_pb1569	2x-N709-62	2x	Am	Pla	42.32089373	2.095859661	1242.427	MF3	2x-N709-62_Am_Pla_pb1569_v3.5
PB1591	2x-N709-63_Am_Pla_pb1591	2x-N709-63	2x	Am	Pla	42.32079992	2.095925541	1265.745	MF3	2x-N709-63_Am_Pla_pb1591_v3.5
PB1602	2x-N709-64_Am_Pla_pb1602	2x-N709-64	2x	Am	Pla	42.32087891	2.096161095	1245.002	MF3	2x-N709-64_Am_Pla_pb1602_v3.5
PB1606	2x-N709-65_Am_Pla_pb1606	2x-N709-65	2x	Am	Pla	42.32089895	2.096100501	1247.092	MF3	2x-N709-65_Am_Pla_pb1606_v3.5
PB1705	2x-N709-66_Am_Pla_pb1705	2x-N709-66	2x	Am	Pla	42.32333453	2.084478765	1195.958	MF1	2x-N709-66_Am_Pla_pb1705_v3.5
PB1706	2x-N709-67_Am_Pla_pb1706	2x-N709-67	2x	Am	Pla	42.3235928	2.084537526	1187.486	MF1	2x-N709-67_Am_Pla_pb1706_v3.5
PB1720	2x-N709-68_Am_Pla_pb1720	2x-N709-68	2x	Am	Pla	42.3235978	2.084537234	1187.461	MF1	2x-N709-68_Am_Pla_pb1720_v3.5
PB1843	2x-N709-69_Am_Pla_pb1843	2x-N709-69	2x	Am	Pla	42.32202462	2.088601678	1208.161	MF2	2x-N709-69_Am_Pla_pb1843_v3.5
PA1943	2x-N709-7_Am_Pla_pa1943	2x-N709-7	2x	Am	Pla	42.32371657	2.081465279	1180.03	core	2x-N709-7_Am_Pla_pa1943_v3.5
PB1844	2x-N709-70_Am_Pla_pb1844	2x-N709-70	2x	Am	Pla	42.32196648	2.088824512	1200.741	MF2	2x-N709-70_Am_Pla_pb1844_v3.5
PB1846	2x-N709-71_Am_Pla_pb1846	2x-N709-71	2x	Am	Pla	42.32196621	2.088746932	1197.994	MF2	2x-N709-71_Am_Pla_pb1846_v3.5
PB1847	2x-N709-72_Am_Pla_pb1847	2x-N709-72	2x	Am	Pla	42.3219968	2.088621264	1211.373	MF2	2x-N709-72_Am_Pla_pb1847_v3.5
PB1848	2x-N709-73_Am_Pla_pb1848	2x-N709-73	2x	Am	Pla	42.32204473	2.088525958	1205.144	MF2	2x-N709-73_Am_Pla_pb1848_v3.5
PB1850	2x-N709-74_Am_Pla_pb1850	2x-N709-74	2x	Am	Pla	42.32196476	2.088825218	1207.435	MF2	2x-N709-74_Am_Pla_pb1850_v3.5
PB1857	2x-N709-75_Am_Pla_pb1857	2x-N709-75	2x	Am	Pla	42.32359202	2.084535193	1188.412	MF1	2x-N709-75_Am_Pla_pb1857_v3.5
PB1860	2x-N709-76_Am_Pla_pb1860	2x-N709-76	2x	Am	Pla	42.32198133	2.088858775	1222.972	MF2	2x-N709-76_Am_Pla_pb1860_v3.5
PB1914	2x-N709-77_Am_Pla_pb1914	2x-N709-77	2x	Am	Pla	42.32202158	2.088673987	1210.057	MF2	2x-N709-77_Am_Pla_pb1914_v3.5
PB2943	2x-N709-78_Am_Pla_pb2943	2x-N709-78	2x	Am	Pla	42.3209266	2.096066838	1241.835	MF3	2x-N709-78_Am_Pla_pb2943_v3.5
PB2944	2x-N709-79_Am_Pla_pb2944	2x-N709-79	2x	Am	Pla	42.32093029	2.096271479	1235.062	MF3	2x-N709-79_Am_Pla_pb2944_v3.5
PA1945	2x-N709-8_Am_Pla_pa1945	2x-N709-8	2x	Am	Pla	42.32377024	2.081710185	1191.148333	core	2x-N709-8_Am_Pla_pa1945_v3.5
PB2945	2x-N709-80_Am_Pla_pb2945	2x-N709-80	2x	Am	Pla	42.32093274	2.096062395	1239.497	MF3	2x-N709-80_Am_Pla_pb2945_v3.5
PB2946	2x-N709-81_Am_Pla_pb2946	2x-N709-81	2x	Am	Pla	42.32083578	2.095845166	1243.558	MF3	2x-N709-81_Am_Pla_pb2946_v3.5
PB2948	2x-N709-82_Am_Pla_pb2948	2x-N709-82	2x	Am	Pla	42.32090666	2.096229451	1239.84	MF3	2x-N709-82_Am_Pla_pb2948_v3.5
PB3303	2x-N709-83_Am_Pla_pb3303	2x-N709-83	2x	Am	Pla	42.32364664	2.08452066	1175.203	MF1	2x-N709-83_Am_Pla_pb3303_v3.5
PB3304	2x-N709-84_Am_Pla_pb3304	2x-N709-84	2x	Am	Pla	42.32357553	2.084489877	1185.856	MF1	2x-N709-84_Am_Pla_pb3304_v3.5
PB3306	2x-N709-85_Am_Pla_pb3306	2x-N709-85	2x	Am	Pla	42.32361664	2.084455884	1177.504	MF1	2x-N709-85_Am_Pla_pb3306_v3.5
PB3308	2x-N709-86_Am_Pla_pb3308	2x-N709-86	2x	Am	Pla	42.32360373	2.084465906	1171.452	MF1	2x-N709-86_Am_Pla_pb3308_v3.5
PB3311	2x-N709-87_Am_Pla_pb3311	2x-N709-87	2x	Am	Pla	42.32360231	2.084590324	1192.274	MF1	2x-N709-87_Am_Pla_pb3311_v3.5
PB3312	2x-N709-88_Am_Pla_pb3312	2x-N709-88	2x	Am	Pla	42.32365563	2.08455237	1177.167	MF1	2x-N709-88_Am_Pla_pb3312_v3.5
PB3313	2x-N709-89_Am_Pla_pb3313	2x-N709-89	2x	Am	Pla	42.32360766	2.084581461	1192.219	MF1	2x-N709-89_Am_Pla_pb3313_v3.5
PA2382	2x-N709-9_Am_Pla_pa2382	2x-N709-9	2x	Am	Pla	42.32328654	2.076730142	1187.532	core	2x-N709-9_Am_Pla_pa2382_v3.5
PB3316	2x-N709-90_Am_Pla_pb3316	2x-N709-90	2x	Am	Pla	42.32366842	2.084529719	1174.497	MF1	2x-N709-90_Am_Pla_pb3316_v3.5
PB3317	2x-N709-91_Am_Pla_pb3317	2x-N709-91	2x	Am	Pla	42.32362371	2.084583415	1187.099	MF1	2x-N709-91_Am_Pla_pb3317_v3.5
PB3318	2x-N709-92_Am_Pla_pb3318	2x-N709-92	2x	Am	Pla	42.32359948	2.084514794	1181.734	MF1	2x-N709-92_Am_Pla_pb3318_v3.5
PA1499	2x-N710-1_Am_Pla_pa1499	2x-N710-1	2x	Am	Pla	NA	NA	NA	NA	2x-N710-1_Am_Pla_pa1499_v3.5
PB0960	2x-N710-10_Am_Pla_pb0960	2x-N710-10	2x	Am	Pla	42.32447164	2.06492792	1224.79	YF1	2x-N710-10_Am_Pla_pb0960_v3.5
PB1085	2x-N710-11_Am_Pla_pb1085	2x-N710-11	2x	Am	Pla	42.32548105	2.052122483	1282.599	YF3	2x-N710-11_Am_Pla_pb1085_v3.5
PB1088	2x-N710-12_Am_Pla_pb1088	2x-N710-12	2x	Am	Pla	42.32551072	2.05233046	1279.519	YF3	2x-N710-12_Am_Pla_pb1088_v3.5
PB1092	2x-N710-13_Am_Pla_pb1092	2x-N710-13	2x	Am	Pla	42.32549772	2.052189549	1282.839	YF3	2x-N710-13_Am_Pla_pb1092_v3.5
PB1093	2x-N710-14_Am_Pla_pb1093	2x-N710-14	2x	Am	Pla	42.32549423	2.0522691	1280.141	YF3	2x-N710-14_Am_Pla_pb1093_v3.5
PB1164	2x-N710-15_Am_Pla_pb1164	2x-N710-15	2x	Am	Pla	42.32450987	2.064832183	1223.198	YF1	2x-N710-15_Am_Pla_pb1164_v3.5
PB1166	2x-N710-16_Am_Pla_pb1166	2x-N710-16	2x	Am	Pla	42.32454739	2.064646871	1225.484	YF1	2x-N710-16_Am_Pla_pb1166_v3.5
PB1172	2x-N710-17_Am_Pla_pb1172	2x-N710-17	2x	Am	Pla	42.32454781	2.064591324	1226.713	YF1	2x-N710-17_Am_Pla_pb1172_v3.5
PB1179	2x-N710-18_Am_Pla_pb1179	2x-N710-18	2x	Am	Pla	42.32459929	2.064328275	1223.867	YF1	2x-N710-18_Am_Pla_pb1179_v3.5
PB1654	2x-N710-19_Am_Pla_pb1654	2x-N710-19	2x	Am	Pla	42.32516266	2.059239456	1248.646	YF2	2x-N710-19_Am_Pla_pb1654_v3.5
PB0875	2x-N710-2_Am_Pla_pb0875	2x-N710-2	2x	Am	Pla	42.32513691	2.0592093	1248.875	YF2	2x-N710-2_Am_Pla_pb0875_v3.5
PB1656	2x-N710-20_Am_Pla_pb1656	2x-N710-20	2x	Am	Pla	42.32508296	2.059361173	1245.128	YF2	2x-N710-20_Am_Pla_pb1656_v3.5
PB1658	2x-N710-21_Am_Pla_pb1658	2x-N710-21	2x	Am	Pla	42.32509656	2.059305536	1247.819	YF2	2x-N710-21_Am_Pla_pb1658_v3.5
PB1662	2x-N710-22_Am_Pla_pb1662	2x-N710-22	2x	Am	Pla	42.32457191	2.064556476	1221.949	YF1	2x-N710-22_Am_Pla_pb1662_v3.5
PB1662	2x-N710-22_Am_Pla_pb1662	2x-N710-22	2x	Am	Pla	42.32463306	2.064224912	1221.99	YF1	2x-N710-22_Am_Pla_pb1662_v3.5
PB1664	2x-N710-23_Am_Pla_pb1664	2x-N710-23	2x	Am	Pla	42.32466755	2.064088985	1224.761	YF1	2x-N710-23_Am_Pla_pb1664_v3.5
PB1665	2x-N710-24_Am_Pla_pb1665	2x-N710-24	2x	Am	Pla	42.32514428	2.059267057	1243.958	YF2	2x-N710-24_Am_Pla_pb1665_v3.5
PB1672	2x-N710-25_Am_Pla_pb1672	2x-N710-25	2x	Am	Pla	42.32459889	2.064406394	1222.161	YF1	2x-N710-25_Am_Pla_pb1672_v3.5
PB1677	2x-N710-26_Am_Pla_pb1677	2x-N710-26	2x	Am	Pla	42.32439783	2.064983634	1226.229	YF1	2x-N710-26_Am_Pla_pb1677_v3.5
PB1681	2x-N710-27_Am_Pla_pb1681	2x-N710-27	2x	Am	Pla	42.32520134	2.059169918	1247.496	YF2	2x-N710-27_Am_Pla_pb1681_v3.5
PB1684	2x-N710-28_Am_Pla_pb1684	2x-N710-28	2x	Am	Pla	42.32518586	2.059172931	1247.863	YF2	2x-N710-28_Am_Pla_pb1684_v3.5
PB1686	2x-N710-29_Am_Pla_pb1686	2x-N710-29	2x	Am	Pla	42.32518774	2.05909892	1248.135	YF2	2x-N710-29_Am_Pla_pb1686_v3.5
PB0876	2x-N710-3_Am_Pla_pb0876	2x-N710-3	2x	Am	Pla	42.32544702	2.052094968	1286.418	YF3	2x-N710-3_Am_Pla_pb0876_v3.5
PB1691	2x-N710-30_Am_Pla_pb1691	2x-N710-30	2x	Am	Pla	42.32518451	2.059102976	1247.43	YF2	2x-N710-30_Am_Pla_pb1691_v3.5
PB1692	2x-N710-31_Am_Pla_pb1692	2x-N710-31	2x	Am	Pla	42.32513385	2.059232728	1247.496	YF2	2x-N710-31_Am_Pla_pb1692_v3.5
PB1693	2x-N710-32_Am_Pla_pb1693	2x-N710-32	2x	Am	Pla	42.32463051	2.064171194	1224.683	YF1	2x-N710-32_Am_Pla_pb1693_v3.5
PB1694	2x-N710-33_Am_Pla_pb1694	2x-N710-33	2x	Am	Pla	42.32440732	2.064983795	1238.736	YF1	2x-N710-33_Am_Pla_pb1694_v3.5
PB1695	2x-N710-34_Am_Pla_pb1695	2x-N710-34	2x	Am	Pla	42.32516167	2.059086162	1246.33	YF2	2x-N710-34_Am_Pla_pb1695_v3.5
PB1697	2x-N710-35_Am_Pla_pb1697	2x-N710-35	2x	Am	Pla	42.32454217	2.064636086	1223.45	YF1	2x-N710-35_Am_Pla_pb1697_v3.5
PB1699	2x-N710-36_Am_Pla_pb1699	2x-N710-36	2x	Am	Pla	42.32521083	2.059117883	1247.93	YF2	2x-N710-36_Am_Pla_pb1699_v3.5
PB1700	2x-N710-37_Am_Pla_pb1700	2x-N710-37	2x	Am	Pla	42.32525688	2.059014276	1249.644	YF2	2x-N710-37_Am_Pla_pb1700_v3.5
PB1915	2x-N710-38_Am_Pla_pb1915	2x-N710-38	2x	Am	Pla	42.32199582	2.088645272	1202.826	MF2	2x-N710-38_Am_Pla_pb1915_v3.5
PB2182	2x-N710-39_Am_Pla_pb2182	2x-N710-39	2x	Am	Pla	42.32553115	2.052283873	1287.349	YF3	2x-N710-39_Am_Pla_pb2182_v3.5
PB0883	2x-N710-4_Am_Pla_pb0883	2x-N710-4	2x	Am	Pla	42.3254619	2.052093153	1279.997	YF3	2x-N710-4_Am_Pla_pb0883_v3.5
PB2191	2x-N710-40_Am_Pla_pb2191	2x-N710-40	2x	Am	Pla	42.32550817	2.05230987	1283.208	YF3	2x-N710-40_Am_Pla_pb2191_v3.5
PB2194	2x-N710-41_Am_Pla_pb2194	2x-N710-41	2x	Am	Pla	42.3255347	2.052312032	1287.384	YF3	2x-N710-41_Am_Pla_pb2194_v3.5
PB2197	2x-N710-42_Am_Pla_pb2197	2x-N710-42	2x	Am	Pla	42.32552377	2.052275717	1286.277	YF3	2x-N710-42_Am_Pla_pb2197_v3.5
PB2198	2x-N710-43_Am_Pla_pb2198	2x-N710-43	2x	Am	Pla	42.32554562	2.052329439	1287.225	YF3	2x-N710-43_Am_Pla_pb2198_v3.5
